name,id,date,text,polarity,retweet,fav,tag
jk_rowling,9.40673E+17,12/12/2017 20:00,"b""RT @qikipedia: In 1975, a cat was listed as the co-author of a prestigious physics paper because the author had accidentally written 'we' i\xe2\x80\xa6""",0,5003,0,0
jk_rowling,9.40672E+17,12/12/2017 19:57,b'@PhelpsieSarah https://t.co/lAA710yKzO',0,18,28,0
jk_rowling,9.40668E+17,12/12/2017 19:43,"b'RT @Baddiel: Multiculturalism, despite all you may have heard recently, is mainly fucking great. https://t.co/xAOeQ9ViwK'",4,2506,0,4
jk_rowling,9.40668E+17,12/12/2017 19:42,"b'RT @lumos: ""There are people who are paid to go out to the communities and actively recruit for new babies to come into the orphanages."" Sh\xe2\x80\xa6'",4,185,0,-4
jk_rowling,9.40643E+17,12/12/2017 18:03,b'@NeilBlairTBP Xxx',0,59,348,0
jk_rowling,9.40637E+17,12/12/2017 17:40,"b'@henryfraser0 Thank you, Henry. From you, that means a huge amount xxx'",4,39,126,4
jk_rowling,9.40515E+17,12/12/2017 9:33,"b""RT @lumos: \xe2\x80\x9cDon't remove a child from a family because of poverty. Remove poverty from a family.\xe2\x80\x9d @lumos advocate Stephen #100andChange\xd9\x90 @m\xe2\x80\xa6""",0,723,0,4
jk_rowling,9.40241E+17,12/11/2017 15:25,"b'RT @lumos: Here\xe2\x80\x99s a reminder of our submission \xe2\x80\x93 watch this Facebook live Q&amp;A with @CatholicRelief, @lumos_ceo &amp; @MaestralIntl  #100andChan\xe2\x80\xa6'",4,119,0,0
jk_rowling,9.39957E+17,12/10/2017 20:38,b'RT @lumos: Orphanage tourism should be included in the definition of #modernslavery - and the Australian government has been urged to ensur\xe2\x80\xa6',0,217,0,-4
jk_rowling,9.39957E+17,12/10/2017 20:37,"b'RT @lumos: Find out what a grant from the MacArthur Foundation could do for some of the world\xe2\x80\x99s most vulnerable children, hidden away in or\xe2\x80\xa6'",-4,139,0,4
jk_rowling,9.39631E+17,12/9/2017 23:00,b'I support #100andChange to help vulnerable children grow up in a loving family &amp; end the damage caused by orphanages https://t.co/NySnat2XXP',4,749,4429,4
jk_rowling,9.39436E+17,12/9/2017 10:07,b'RT @kelsey_dallas: Breaking news from the post office parking lot https://t.co/QwB0844bVV',0,8558,0,0
jk_rowling,9.39435E+17,12/9/2017 10:02,"b""RT @susie_dent: The 'pupil' of the eye is from the Latin pupilla, 'little doll', because we see a tiny reflection of ourselves when we look\xe2\x80\xa6""",-4,7316,0,0
jk_rowling,9.39151E+17,12/8/2017 15:14,b'RT @lumos: Delighted to see @AboutTheHouse #modernslavery report recommending measures to stop orphanage volunteering visits https://t.co/Z\xe2\x80\xa6',4,61,0,4
jk_rowling,9.39081E+17,12/8/2017 10:34,b'RT @lumos: Make your holiday donation count this year \xe2\x80\x93 use it to reunite vulnerable families in Haiti with #wearelumos worldwide. https://\xe2\x80\xa6',-4,190,0,4
jk_rowling,9.39081E+17,12/8/2017 10:33,b'RT @lumos: Get together with family this holiday season and create a digital design inspired by actor and musician @AlisonSudol\xe2\x80\x99s beautiful\xe2\x80\xa6',4,113,0,0
jk_rowling,9.39079E+17,12/8/2017 10:27,b'RT @womensart1: Passage (2007) by German land artist Cornelia Konrads #Beltane #womensart https://t.co/mgqQt7GrrR',0,1129,0,0
jk_rowling,9.39079E+17,12/8/2017 10:27,"b'RT @womensart1: Beautiful Libraries series, Trinity College, Dublin (2012) by German photographer Candida H\xc3\xb6fer, known for her interiors #w\xe2\x80\xa6'",4,1441,0,0
jk_rowling,9.38802E+17,12/7/2017 16:08,"b""I'm saying what I can about the Grindelwald casting issue here:\nhttps://t.co/NDMjy542Yv""",0,6294,25101,0
jk_rowling,9.38786E+17,12/7/2017 15:03,"b'RT @HPPlayLDN: Remember, tickets at all price levels often become available on a regular basis. As these tickets can pop up at any time, so\xe2\x80\xa6'",4,188,0,0
jk_rowling,9.38749E+17,12/7/2017 12:34,b'@Bdajen sorry \xf0\x9f\x98\x94',-4,18,139,-4
jk_rowling,9.38735E+17,12/7/2017 11:40,b'RT @artworkmagnetic: Blinder from @SadiqKhan on BBC news just now. https://t.co/ge1rmGjuUB',0,5351,0,0
jk_rowling,9.38465E+17,12/6/2017 17:46,"b""And they were all exactly as I thought they'd be. It's amazing how hard it is to hide who you are in 140 characters\xe2\x80\xa6 https://t.co/ZGKy6S9REv""",4,686,7097,0
jk_rowling,9.38373E+17,12/6/2017 11:42,"b""See, this is what the EU's all about. Helping out a neighbour when they need it. https://t.co/0GLH3mmuWF""",0,8407,25000,0
jk_rowling,9.38372E+17,12/6/2017 11:39,"b""Yeah, I never let the doctor take my blood pressure because it'd only show I'm so fit I should be in the Olympics. https://t.co/S5Nu7aOCIK""",4,1409,9538,4
jk_rowling,9.38368E+17,12/6/2017 11:23,b'There is no swearword in the English language big enough to do justice to my feelings at this moment. https://t.co/XQa6yPEqoa',0,6985,29479,-4
jk_rowling,9.38318E+17,12/6/2017 8:04,"b'RT @timfarron: Now, Jeremy, remember when you voted with the Tories for hard Brexit with no conditions over Ireland, workers protections, s\xe2\x80\xa6'",-4,3553,0,0
jk_rowling,9.38317E+17,12/6/2017 7:58,b'RT @DMiliband: The chaos of last 24 hours is not incidental to #Brexit. It is integral to it. Brexit sunders national unity as well as nati\xe2\x80\xa6',0,1859,0,0
jk_rowling,9.38316E+17,12/6/2017 7:54,"b""RT @lumos: Use the lyrics from actor and musician @AlisonSudol's new single in aid of Lumos, #ChristmasWillBeWaiting, to inspire your desig\xe2\x80\xa6""",4,149,0,0
jk_rowling,9.38315E+17,12/6/2017 7:51,"b""Robert's all about the beer. I mean, the research. https://t.co/9GOMLFsN5G""",-4,216,3096,0
jk_rowling,9.38126E+17,12/5/2017 19:19,"b'RT @lumos: The brilliant @AlisonSudol has written a song for Lumos, and we need your help! Read the lyrics in the post below and design us\xe2\x80\xa6'",4,142,0,0
jk_rowling,9.38126E+17,12/5/2017 19:19,"b'RT @AlisonSudol: For some time now, I\xe2\x80\x99ve been hoping to find a way to collaborate with you guys, because the art I\xe2\x80\x99ve seen you create, esp\xe2\x80\xa6'",0,137,0,4
jk_rowling,9.38126E+17,12/5/2017 19:19,b'RT @lumos: Calling all our artistic supporters: The wonderful actor and musician @AlisonSudol is releasing a holiday single in support of L\xe2\x80\xa6',4,99,0,4
jk_rowling,9.37968E+17,12/5/2017 8:53,"b""RT @MarinaHyde: Labour wimping out of being the opposition makes you wonder what they'd wimp out of in government. This is a crucial junctu\xe2\x80\xa6""",0,3228,0,-4
jk_rowling,9.37966E+17,12/5/2017 8:43,b'@AdvaitKamat Yes.',0,50,35,0
jk_rowling,9.37965E+17,12/5/2017 8:40,"b""It's a little known fact that well-fed people can also die from bullets, bombs and gas chambers. https://t.co/wTG84QJDpR""",-4,2568,17985,-4
jk_rowling,9.37954E+17,12/5/2017 7:56,"b'RT @womensart1: The Refugees, 1937 by Polish artist Tamara de Lempicka #womensart https://t.co/ME2Vc67arT'",0,1239,0,0
jk_rowling,9.37951E+17,12/5/2017 7:46,"b'RT @lumos: \xe2\x80\x9cThey had to sell us to keep the money coming in\xe2\x80\x9d. 30,000 children are hidden behind the walls of orphanages in Haiti. You can m\xe2\x80\xa6'",-4,273,0,-4
jk_rowling,9.37776E+17,12/4/2017 20:08,b'RT @lumos: The holidays can be hardest for those without a family. Help children in Haiti return to theirs with a donation to #wearelumos w\xe2\x80\xa6',0,178,0,4
jk_rowling,9.37773E+17,12/4/2017 19:56,"b'RT @womensart1: Sophie de Oliveira Barata, founder of the Alternative  Limb Project, works closely with amputees to create surreal and glam\xe2\x80\xa6'",4,1829,0,0
jk_rowling,9.37771E+17,12/4/2017 19:50,b'Robert will be delighted to hear this. Thank you x https://t.co/wvVKvhEjP2',4,205,3054,4
jk_rowling,9.37769E+17,12/4/2017 19:41,b'@JJMarsh1 at\xc3\xa9 quarta-feira x',0,68,54,0
jk_rowling,9.37767E+17,12/4/2017 19:36,"b""@JJMarsh1 only if it's wrong to drink whisky with chicken nuggets.""",-4,97,1350,0
johngreen,9.35664E+17,11/29/2017 0:19,"b'Years ago my mother used to say to me, she\'d say, ""In this world, Elwood...you must be oh so smart, or oh so pleasa\xe2\x80\xa6 https://t.co/dK2VtP8Lxr'",4,293,2913,4
johngreen,9.35658E+17,11/28/2017 23:53,b'RT @DFTBArecords: New Turtles All The Way Down Poster available for pre-order with an early December shipment! Beautifully illustrated by J\xe2\x80\xa6',4,89,0,0
johngreen,9.35627E+17,11/28/2017 21:52,b'So excited for this movie and for @beckyalbertalli!!! https://t.co/9C14pdkYXp',4,409,2864,4
johngreen,9.35618E+17,11/28/2017 21:13,b'@allycondie @missamykr @SomanChainani @BrendanReichs @haleshannon @Halespawn @lindseyleavitt @tavaresbooks @dsantat\xe2\x80\xa6 https://t.co/SXMud1e1f5',0,0,24,0
johngreen,9.35601E+17,11/28/2017 20:06,"b""@NatesLovebug Don't! It's so easy to get tricked by those accounts because they look IDENTICAL to the creator.""",4,0,2,0
johngreen,9.35599E+17,11/28/2017 19:57,"b""@NatesLovebug IT's not from me. It's a bot that impersonates many popular youtube accounts. We are working with YT\xe2\x80\xa6 https://t.co/USNEUbMxyw""",4,0,1,0
johngreen,9.3559E+17,11/28/2017 19:23,"b""New video: Let's Talk about Money. In which I discuss what happens to the money generated by the advertisement you'\xe2\x80\xa6 https://t.co/SAdMjae1YB""",4,28,428,0
johngreen,9.35585E+17,11/28/2017 19:03,"b'@hankgreen The roller coaster only goes up, Green! No speculation in that market. ALL VALUE. BUY NOW ON THE GROUND FLOOR.'",-4,21,919,0
johngreen,9.35524E+17,11/28/2017 15:03,"b'This #GivingTuesday, Sarah and I are supporting @UNRefugeeAgency in their work on behalf of refugees worldwide. https://t.co/zGh4dJwin9'",4,88,593,4
johngreen,9.35517E+17,11/28/2017 14:35,"b""RT @Lin_Manuel: Gmorning!\nHappy #GivingTuesday.\nIf you don't have a dollar to give, \nyou STILL have your time, your focus, your voice. Be g\xe2\x80\xa6""",0,4256,0,4
johngreen,9.35257E+17,11/27/2017 21:19,"b'@millselle I laughed. I cried. Thanks for making that video, and for all your amazing videos!'",4,357,10338,4
johngreen,9.35256E+17,11/27/2017 21:14,b'RT @millselle: coming out (elle mills style) https://t.co/f2q0BTQzZJ',0,58811,0,0
johngreen,9.35229E+17,11/27/2017 19:27,b'@ZandbrozSF glad you received them!',4,0,154,4
johngreen,9.35228E+17,11/27/2017 19:26,"b'@michaeljdrum it is legit. very early, too. probably 2005.'",4,0,1,0
johngreen,9.35222E+17,11/27/2017 19:02,b'Today only: 20% off signed posters from https://t.co/jju58OV1dH (make sure to choose the signed edition!). Lots to\xe2\x80\xa6 https://t.co/CSu213r6n4',4,62,572,0
johngreen,9.35203E+17,11/27/2017 17:47,"b""RT @PamelaPaulNYT: A big congratulations to @johngreen who makes our 2017 Notable Children's Books this year: https://t.co/rzG06mBROP just\xe2\x80\xa6""",4,22,0,4
johngreen,9.35169E+17,11/27/2017 15:30,b'@sl4pvt @hankgreen the difference between good and great aerofighters players is whether you need to use a bomb to beat that level.',4,2,71,0
johngreen,9.3494E+17,11/27/2017 0:19,"b'@JustinDFTBA @MSFTEnable Thanks for the very kind review, Justin, and for coming out to see us in Minnesota! dftba!'",4,0,38,4
johngreen,9.34933E+17,11/26/2017 23:53,b'@StephenChbosky Congratulations on Wonder! Cried through the whole beautiful thing. The movie honors its source mat\xe2\x80\xa6 https://t.co/KP5TXrybgK',4,56,828,4
johngreen,9.34931E+17,11/26/2017 23:44,b'@joshuahonig No worries! It was nice to meet you too! I talk about how terrible I am at meeting people around 11:45\xe2\x80\xa6 https://t.co/xgwaSkzn81',-4,0,2,4
johngreen,9.34613E+17,11/26/2017 2:41,b'@joelbrigham I go to a few every year but usually sit in the upper deck. Enjoy Indy!',-4,2,149,4
johngreen,9.34258E+17,11/25/2017 3:12,"b""@BrocchiniFam @DFTBArecords There is lots! Including signed Crash Course World History posters. Sorry if it's hard\xe2\x80\xa6 https://t.co/EbQhVl1o2i""",-4,0,3,0
johngreen,9.34173E+17,11/24/2017 21:34,b'RT @DFTBArecords: Art always makes a PERFECT gift. @artassignment has some beatiful prints available for order. Printed by Nathaniel Russel\xe2\x80\xa6',4,17,0,4
johngreen,9.34167E+17,11/24/2017 21:10,b'I love Weird Hank videos so much. https://t.co/AvYduMcuil',4,25,497,4
johngreen,9.34162E+17,11/24/2017 20:50,b'The 2017 Nerdfighter census is here! Help us understand the community and what kind of work we should be doing. Als\xe2\x80\xa6 https://t.co/sI3Wfqr7yd',4,78,897,0
johngreen,9.34129E+17,11/24/2017 18:39,b'RT @hankgreen: ***Black Friday Things!***\nhttps://t.co/ASUGAMoDih 10% off code TURKEYTIME\nhttps://t.co/WndOk0yWyD - Everything between 20%\xe2\x80\xa6',-4,38,0,0
johngreen,9.34108E+17,11/24/2017 17:16,"b""RT @DFTBArecords: It's Black Friday at https://t.co/hyPUoclPiO! We have some awesome new merch and site-wide sales. No discount code needed\xe2\x80\xa6""",4,18,0,0
johngreen,9.34073E+17,11/24/2017 14:57,"b""RT @cgpgrey: It's Black Friday at DFTBA, so if you're getting Grey hoodies for the family for xmas, now is the time to buy: https://t.co/PD\xe2\x80\xa6""",-4,14,0,0
johngreen,9.34072E+17,11/24/2017 14:53,"b'(Almost) everything at https://t.co/jju58OV1dH is 20% off today, including SIGNED Crash Course History posters (\xe2\x80\xa6 https://t.co/R1YUuhakWC'",0,96,903,0
johngreen,9.34065E+17,11/24/2017 14:23,b'Lots of signed copies of TAtWD will be available this weekend at independent bookstores around the U.S. and Canada.\xe2\x80\xa6 https://t.co/41xymRKXPO',4,68,1268,0
johngreen,9.33818E+17,11/23/2017 22:00,"b'RT @MarkRRobertson: Happy Thanksgiving from @VidCon - GET 10% off your #VidCon ticket if you register by Mon, Nov 27 w/ Coupon Code ""TURKEY\xe2\x80\xa6'",4,15,0,0
johngreen,9.33775E+17,11/23/2017 19:11,"b'As we work hard fancying up the Thanksgiving table, the kids are building a tomb for a deceased bug. https://t.co/UeuS81kema'",-4,307,5923,0
johngreen,9.33772E+17,11/23/2017 19:01,b'RT @jk_rowling: Reported and blocked. https://t.co/eTyga2dSWf',0,83332,0,-4
johngreen,9.33733E+17,11/23/2017 16:24,b'@Laurielle_3 Thank you so much. Glad you liked it!',4,0,14,4
johngreen,9.33532E+17,11/23/2017 3:06,b'@LarissaCurseYou Thank you for reading it. Glad it resonated with you.',4,0,5,4
johngreen,9.3352E+17,11/23/2017 2:18,"b'The brilliant @DanielGAlarcon on football, Peru, identity, family, history, the World Cup, and everything else. https://t.co/3yL4aLCX67'",4,63,461,0
johngreen,9.33447E+17,11/22/2017 21:29,b'@BooklistYA So unlike me to miss a booklist deadline.',0,1,54,0
johngreen,9.33447E+17,11/22/2017 21:27,b'So grateful that Turtles All the Way Down will have another week at #1 on the NYT bestseller list. Thanks to everyo\xe2\x80\xa6 https://t.co/T2OR6jnIJo',4,205,3177,4
johngreen,9.33423E+17,11/22/2017 19:53,b'@michelledean Very excited for this book!',4,1,28,4
johngreen,9.33401E+17,11/22/2017 18:23,"b""I've been on a run of great reading while recovering from vertigo. Today I read Jason Reynolds' new book LONG WAY D\xe2\x80\xa6 https://t.co/yFUlOLZfmP""",4,107,2320,4
johngreen,9.33396E+17,11/22/2017 18:05,b'@G_the_Ravenclaw Sorry for my mumbly pronunciation. I was referring to N. K. Jemisin! (Hank has since also become a\xe2\x80\xa6 https://t.co/lIyIt1vXXN',-4,0,7,0
johngreen,9.33372E+17,11/22/2017 16:31,b'@hankgreen hahahahahahahahhahahahahhahahaha a little.',-4,104,2824,4
johngreen,9.33371E+17,11/22/2017 16:25,"b""@hankgreen I'll have you know I walked around the block yesterday and only fell once.""",-4,43,1278,0
johngreen,9.3337E+17,11/22/2017 16:21,b'@hankgreen This can only mean one thing: Time to go on tour again.',-4,11,715,4
johngreen,9.3334E+17,11/22/2017 14:21,b'@Cadwallion My true legacy.',4,2,139,4
johngreen,9.33339E+17,11/22/2017 14:19,"b'Yesterday\'s video must be reaching a new audience, because most of the new comments are, ""Is that the guy from Cras\xe2\x80\xa6 https://t.co/LCZCtUugms'",4,41,1355,4
johngreen,9.33163E+17,11/22/2017 2:41,"b'@MarlonTAmaro Thanks. Tried really hard to find some kind of direct form for psychic pain, and for me part of it wa\xe2\x80\xa6 https://t.co/uimWMYDcbQ'",4,1,15,0
johngreen,9.33137E+17,11/22/2017 0:56,"b'!!!! Thrilled with this, and to see Turtles All the Way Down included in such excellent company--from M.T. Anderson\xe2\x80\xa6 https://t.co/X2QcyZMeVG'",4,65,1055,4
johngreen,9.33114E+17,11/21/2017 23:25,"b""RT @crashcoursestan: In 1984, a limited language aims to limit citizens' capacity for dissent. @TheCrashCourse Lit with @johngreen https://\xe2\x80\xa6""",-4,33,0,0
johngreen,9.33094E+17,11/21/2017 22:03,"b'@WanderingRoman That is an above-average quality signature, too, in my opinion--the J transitions into the squiggle\xe2\x80\xa6 https://t.co/hC5XhMjuM5'",0,4,568,0
johngreen,9.33091E+17,11/21/2017 21:53,b'RT @runnersworld: Author @johngreen  runs to take a break\xe2\x80\x94and to help him escape obsessive thought spirals \xf0\x9f\x92\xac  https://t.co/jQPw5bnaiq',0,50,0,0
johngreen,9.3307E+17,11/21/2017 20:29,b'New video (at last): Two stories of true love from nerdfighteria.  https://t.co/F34WtJHGtI',4,28,469,4
johngreen,9.33041E+17,11/21/2017 18:36,b'RT @danielbiss: The Internet ought be an open forum. Letting big corporations charge a premium for access will make it harder for start-ups\xe2\x80\xa6',-4,254,0,-4
johngreen,9.3304E+17,11/21/2017 18:28,"b'@JetHopster @GottmerKinderbo Thank you, Jet. So glad you liked it.'",4,0,3,4
johngreen,9.33039E+17,11/21/2017 18:25,"b'RT @rhettandlink: Today the @FCC announced its plan to roll back #NetNeutrality rules, endangering our access to a free and open Internet.\xe2\x80\xa6'",4,1613,0,0
johngreen,9.33016E+17,11/21/2017 16:55,b'@Pinkieruth @VidCon amazing.',4,2,91,4
johngreen,9.33008E+17,11/21/2017 16:24,b'Thrilled that Time Magazine has chosen Turtles All the Way Down as one of their Top 10 Books for Teens and Kids. https://t.co/3BGiAA9sd2',4,67,1677,4
johngreen,9.32706E+17,11/20/2017 20:23,b'RT @Lauren_murphss: @johngreen When turtles all the way down is so good you can\xe2\x80\x99t put it down \xf0\x9f\x98\x8e. #TurtlesAllTheWayDown https://t.co/AlIhIpr\xe2\x80\xa6',4,57,0,4
johngreen,9.32706E+17,11/20/2017 20:22,"b""I'll have a video tomorrow, but will be pretty quiet aside from that as I focus on getting better.""",4,15,1022,0
johngreen,9.32705E+17,11/20/2017 20:20,"b'Still struggling with severe vertigo and a virus, but able to read now. Profoundly moved by DEAR MARTIN by Nic Stone. What a book.'",4,62,2194,0
johngreen,9.32705E+17,11/20/2017 20:19,"b'RT @PIH: Every day, the world\xe2\x80\x99s poorest people die because they lack access to health care. We won\xe2\x80\x99t stand for that. Join us: https://t.co/\xe2\x80\xa6'",0,44,0,0
johngreen,9.3269E+17,11/20/2017 19:21,"b'RT @lenburman: From @taxpolicycenter: House version of Tax Cuts and Jobs Act would boost the economy in the short run, but rising debt drag\xe2\x80\xa6'",-4,74,0,-4
johngreen,9.32358E+17,11/19/2017 21:19,"b""RT @ALA_Graphics: #nerdfighters, enjoying @johngreen 's latest book \xf0\x9f\x90\xa2\xf0\x9f\x8c\xaa\xef\xb8\x8f? See him with one of his favorite books in a new READ poster: https\xe2\x80\xa6""",4,27,0,4
johngreen,9.32276E+17,11/19/2017 15:55,"b'RT @ezraklein: Senate tax bill: ""Households earning between $75,000 and $100,000 will see, on average, no tax cut. And households earning l\xe2\x80\xa6'",-4,4742,0,0
johngreen,9.31674E+17,11/18/2017 0:01,"b""@angiecthomas I'm sorry. It can be so frustrating to be blamed for forces way, way, way beyond your control.""",-4,5,171,-4
johngreen,9.31673E+17,11/17/2017 23:57,"b'RT @tyleroakley: endlessly proud of @johngreen &amp; his latest triumph, #TurtlesAllTheWayDown!! listen with @audible_com: https://t.co/PgDUlf2\xe2\x80\xa6'",4,142,0,4
johngreen,9.31552E+17,11/17/2017 15:57,"b""@jasonldanielson @TheCrashCourse @DMPS_Academy Gather up some addresses of those in the room and we'll at least sen\xe2\x80\xa6 https://t.co/SIFFcal5o6""",-4,2,56,0
johngreen,9.31551E+17,11/17/2017 15:54,"b""@jasonldanielson @TheCrashCourse @DMPS_Academy agggghhhh diaster!! WE ARE NOT THERE. I'm so sorry about this, but w\xe2\x80\xa6 https://t.co/ibaRdPsbFo""",-4,2,148,-4
johngreen,9.31548E+17,11/17/2017 15:40,b'@The_AndyT @CraigLCarson cc @crashcoursestan who might know more about what happened than I do.',4,2,4,0
johngreen,9.31547E+17,11/17/2017 15:39,"b""@The_AndyT @CraigLCarson I'm not there. Not sure how this got miscommunicated, but I never agreed to be there (and\xe2\x80\xa6 https://t.co/aIAR7qfJrJ""",-4,1,5,-4
johngreen,9.31302E+17,11/16/2017 23:24,"b'RT @EmmaWatson: I love seeing inspiring books turned into films. @WonderTheMovie, directed by my friend Steve Chbosky, is out this weekend\xe2\x80\xa6'",4,6274,0,4
johngreen,9.31293E+17,11/16/2017 22:47,b'RT @guardiannews: Jared Kushner failed to disclose emails sent to Trump team about WikiLeaks and Russia https://t.co/0Sn2dzF3Li',-4,85,0,-4
johngreen,9.31289E+17,11/16/2017 22:33,"b""RT @NathanZed: be yourself and know that that's good enough\xf0\x9f\xa5\x80\n\nGIVEAWAY!\nFINAL Restock this Saturday,\ntill then... RT and I'll pick a couple\xe2\x80\xa6""",4,16802,0,4
johngreen,9.31272E+17,11/16/2017 21:26,b'RT @artassignment: Do machines make art? We look to art history to consider the long collaboration between humans and technology: https://t\xe2\x80\xa6',-4,29,0,0
